Time(s),Depth(m),Pressure(Pa)
1575.3,2.6,145940.6378841369
1575.3,3.0,152806.03435047803
1575.3,3.4,159647.2521253559
1575.3,3.8,166530.58645377663
1655.3,2.2,139049.08300392248
1655.3,2.6,145942.1573616414
1655.3,3.0,152810.95823802048
1655.3,3.4,159654.4554867441
1655.3,3.8,166539.63201637464
1735.3,2.2,139046.10005592572
1735.3,2.6,145943.38778438506
1735.3,3.0,152815.5098300203
1735.3,3.4,159661.21990570132
1735.3,3.8,166548.1377662153
1815.3,2.2,139042.8759445331
1815.3,2.6,145944.34337866155
1815.3,3.0,152819.72187071657
1815.3,3.4,159667.5815092457
1815.3,3.8,166556.1451454274
1895.3,2.2,139039.40489645724
1895.3,2.6,145945.03355482826
1895.3,3.0,152823.61911745716
1895.3,3.4,159673.56865155415
1895.3,3.8,166563.68668210687
1975.3,2.2,139035.67951619736
1975.3,2.6,145945.46365679652
1975.3,3.0,152827.21983543286
1975.3,3.4,159679.20300302343
1975.3,3.8,166570.7873989213
2055.3,2.2,139031.69092381222
2055.3,2.6,145945.63550476078
2055.3,3.0,152830.53676972046
2055.3,3.4,159684.50036395196
2055.3,3.8,166577.4657594473
2135.3,2.2,139027.42885052244
2135.3,2.6,145945.54779778043
2135.3,3.0,152833.57787090202
2135.3,3.4,159689.47129592794
2135.3,3.8,166583.73422186548
2215.3,2.2,139022.88170366897
2215.3,2.6,145945.19641485478
2215.3,3.0,152836.34684650463
2215.3,3.4,159694.12190733242
2215.3,3.8,166589.6000464962
2295.3,2.2,139018.03660639343
2295.3,2.6,145944.57463334556
2295.3,3.0,152838.8435714582
2295.3,3.4,159698.45645782954
2295.3,3.8,166595.0654160098
2375.3,2.2,139012.8794172724
2375.3,2.6,145943.6732825085
2375.3,3.0,152841.06438801193
2375.3,3.4,159702.47664225774
2375.3,3.8,166600.12890094117
2455.3,2.2,139007.3947351551
2455.3,2.6,145942.48084967938
2455.3,3.0,152843.00232534058
2455.3,3.4,159706.17985209526
2455.3,3.8,166604.78688768152
2515.3,2.2,139003.05632709118
2515.3,2.6,145941.38729236482
2515.3,3.0,152844.2641596883
2515.3,3.4,159708.74542236456
2515.3,3.8,166608.01003786828
2595.3,2.2,138996.95765072238
2595.3,2.6,145939.65094015465
2595.3,3.0,152845.68083571954
2595.3,3.4,159711.8757784745
2595.3,3.8,166611.938432698
2675.3,2.2,138990.48253271118
2675.3,2.6,145937.58020284175
2675.3,3.0,152846.7794382137
2675.3,3.4,159714.66198200613
2675.3,3.8,166615.43162024254
2755.3,2.2,138983.61069955316
2755.3,2.6,145935.15513855804
2755.3,3.0,152847.54152766988
2755.3,3.4,159717.0872670438
2755.3,3.8,166618.47140002972
2835.3,2.2,138976.32050033647
2835.3,2.6,145932.35353723334
2835.3,3.0,152847.9456685429
2835.3,3.4,159719.13127348237
2835.3,3.8,166621.03577364376
2915.3,2.2,138968.58886249995
2915.3,2.6,145929.15088020466
2915.3,3.0,152847.967402437
2915.3,3.4,159720.77004647662
2915.3,3.8,166623.09815626347
2995.3,2.2,138960.39124249655
2995.3,2.6,145925.52028603537
2995.3,3.0,152847.57919808733
2995.3,3.4,159721.9760032666
2995.3,3.8,166624.62847407584
3075.3,2.2,138951.70157217808
3075.3,2.6,145921.4324449545
3075.3,3.0,152846.7503820143
3075.3,3.4,159722.7178727288
3075.3,3.8,166625.59265400728
3155.3,2.2,138942.4922015465
3155.3,2.6,145916.85554357755
3155.3,3.0,152845.44705230856
3155.3,3.4,159722.96061079451
3155.3,3.8,166625.95252957387
3235.3,2.2,138932.7338394964
3235.3,2.6,145911.75518444378
3235.3,3.0,152843.6319829217
3235.3,3.4,159722.6653020035
3235.3,3.8,166625.66574383373
3315.3,2.2,138922.39549263727
3315.3,2.6,145906.09429995896
3315.3,3.0,152841.2645171978
3315.3,3.4,159721.7890448417
3315.3,3.8,166624.68562941934
3395.3,2.2,138911.44440367556
3395.3,2.6,145899.8330646
3395.3,3.0,152838.3004567252
3395.3,3.4,159720.2848291583
3395.3,3.8,166622.96110134225
3475.3,2.2,138899.84598948178
3475.3,2.6,145892.9288050386
3475.3,3.0,152834.6919443033
3475.3,3.4,159718.10140332323
3475.3,3.8,166620.43646996573
3555.3,2.2,138887.56378018952
3555.3,2.6,145885.33591173473
3555.3,3.0,152830.38734649384
