DATETIME;t(s);0;1;2;3;4;5;6;7;8;9;$P_e$(2.2m);$P_e$(2.6m);$P_e$(3.0m);$P_e$(3.4m);$P_e$(3.8m);m(g);m1(g);m2(g);mDot(kg/s);Vr(m/s)
2016-01-14 11:48:00;4080;135233.9087917175;136578.35757946706;140036.23607777167;141505.67093998592;149961.23302924907;152388.24556777076;157260.52508486836;158630.8554256932;162955.03980029453;164393.82528857377;135846.69793999998;140824.71466;151218.56536;157858.21924;163546.39624;58.51;59.28686152319098;57.538626198612576;8.749999999999977e-06;6.09188867915171e-08
2016-01-14 11:50:00;4200;135262.4382026592;136484.08728000367;140334.82412086218;141391.13123510746;149583.18075390588;152585.97405496257;156997.6352608173;158513.86520599265;162438.43353126728;163932.60438874175;135867.38222;140831.60942;151122.03872;157775.48212;163360.23771999998;59.49;60.44071985234227;58.57474343882272;8.1666666666667e-06;5.6857627672083e-08
2016-01-14 11:52:00;4320;135239.6007810162;136418.1297349516;139971.11967263234;141725.0006321805;149811.08012276623;152685.16517091152;156742.23452285066;158605.77052955935;162747.12988466688;164189.97948561833;135826.01366;140714.3985;151032.40683999998;157616.90264;163484.34339999998;60.44;61.48785935540152;59.44290696838936;7.916666666666631e-06;5.511708804946774e-08
2016-01-14 11:54:00;4440;135016.03712877812;136541.89410360012;139518.66207027555;141418.03882321628;149961.40495578383;151929.78774274688;156944.71825320434;158195.19437619438;162503.41646174216;163911.47969024553;135695.01322;140586.84544;150984.14351999998;157575.53408;163249.92156;61.47;62.42367073806445;60.50390934772349;8.583333333333342e-06;5.975852704310746e-08
2016-01-14 11:56:00;4560;135059.1241082122;136474.58381078063;140188.10259830585;141551.71266470876;149985.7927192068;152574.27127026176;157148.9269781552;158431.83278913953;162564.32050133188;164312.37903293598;135632.96038;140638.55614;150949.66972;157706.53452;163229.23728;62.41;63.51685424334827;61.372314930654696;7.833333333333313e-06;5.4536908175262927e-08
2016-01-14 11:58:00;4680;134984.25717771554;136213.3029604452;139825.9791561525;141190.30391393657;149092.31693611605;152716.06616113152;156741.78244511381;158287.3665782277;162495.12144432383;164224.9805151867;135674.32893999998;140531.68735999998;150928.98544;157444.53363999998;163215.44776;63.37;64.31290161230255;62.370289732797076;8.000000000000006e-06;5.569726792367296e-08
2016-01-14 12:00:00;4804;134740.07202193126;136448.2986076523;139596.5228273486;141369.67062142972;148671.2899908458;152492.73880283072;156473.345281509;158217.810619757;162036.08796402355;163796.52668577083;135588.14444;140486.87141999998;150763.5112;157451.42839999998;163146.50016;64.31;65.43369211515129;63.20200187775618;7.580645161290362e-06;5.27776530728355e-08
2016-01-14 12:02:00;4920;134804.41248203063;136412.58114595895;139344.6990699579;141110.46564231906;149778.04478483295;152008.57226731715;156537.12340517304;158462.96520854995;162362.8163030747;163988.35416717452;135553.67064;140445.50286;150832.4588;157348.00699999998;163070.6578;65.2;66.39324792936213;64.0384458832654;7.672413793103452e-06;5.341656083197082e-08
2016-01-14 12:04:00;5040;134579.88245122824;136277.50033457106;139435.01996001328;141336.9454030537;148859.83982729915;152230.89969598106;156888.50459034322;158117.79800351895;162245.97360151535;163856.4983085452;135591.59182;140421.3712;150735.93216;157306.63844;163112.02636;66.06;67.12447790961444;64.87313725428824;7.166666666666663e-06;4.989546918162363e-08
2016-01-14 12:06:00;5160;134627.7241709442;136529.27477643502;139535.19458272777;141014.63249555568;149277.41020552837;152530.3702673202;156361.86281749798;158632.64179095862;162183.070214404;164055.6919287069;135553.67064;140359.31835999998;150673.87932;157217.00656;162898.28879999998;67.01;68.31036721362948;65.6152617244013;7.91666666666669e-06;5.511708804946816e-08
