DATETIME;t(s);0;1;2;3;4;5;6;7;8;9;$P_e$(2.2m);$P_e$(2.6m);$P_e$(3.0m);$P_e$(3.4m);$P_e$(3.8m)
2015-07-31 11:38:00;2161;136497.92875619273;137705.33235826672;141227.72303030526;142342.9304065481;149901.80100917406;150943.8276968904;155641.70643054857;156866.80929785097;163118.37653182712;163925.9562106696;137353.20299999998;142145.0612;150487.7208;156382.7406;163629.13335999998
2015-07-31 11:40:00;2281;136713.1796514367;138234.97752910366;141504.90797659027;142872.34463589877;150040.18873063894;150816.29243894323;155621.0569580706;156853.29755055066;162944.74635638617;163761.3665889746;137301.49229999998;142083.00835999998;150460.14176;156203.47684;163587.7648
2015-07-31 11:42:00;2400;136757.21032918667;138012.20892751816;141617.09935813147;142701.21550515998;149590.78050706122;150310.52993390828;155036.82261276184;156859.8649230056;162792.00732743932;163713.2411952249;137267.01849999998;142189.87714;150149.87756;156086.26592;163311.9744
2015-07-31 11:44:00;2520;136827.51605031855;138100.47929317463;141335.62051397978;142690.29972296502;149718.70531840067;150410.79652799788;155216.537289472;156928.81448902457;162678.92417485194;163726.63099733836;137146.3602;142065.77146;150108.509;156003.5288;163394.71151999998
2015-07-31 11:46:00;2639;136370.51198464129;137548.0055117698;141714.05931665146;142661.7872475859;149234.25693172158;150933.44051138865;155238.7906234597;157092.0167073184;163062.168344393;163979.77890017242;137122.22853999998;141993.37647999998;150101.61424;156169.00303999998;163367.13248
2015-07-31 11:48:00;2759;136105.04290895516;137710.34430040861;141252.74511191325;143097.42096962486;149521.51620209555;150815.93101307916;155209.5825695902;157047.04132374033;163026.0932690795;164029.10698145334;137184.28138;142055.42932;150156.77232;156072.47639999999;163332.65868
2015-07-31 11:50:00;2879;136939.7079632162;137505.78479794262;140903.53403532912;142492.17619053498;149355.8894189452;150895.5213547456;155033.28120813792;156499.6730467099;162636.6350771179;164219.9357846525;137011.91238;142017.50814;150101.61424;155838.05456;163291.29012
2015-07-31 11:52:00;3003;136021.9192478394;137484.97819116942;141301.3123072247;143003.645555261;149306.20204407547;150921.1981964728;155215.71797890525;157055.39228704144;162392.22741209558;163830.35314635665;136867.12242;141938.2184;150067.14044;155872.52836;163174.07919999998
2015-07-31 11:54:00;3122;136271.76594389867;136983.1331069734;140899.84241513925;142841.2119688795;149512.4771560472;150643.90602098664;155508.84973098146;156861.290363289;162853.67781565117;163837.10705808018;136870.5698;141996.82386;149998.19284;155913.89692;163263.71107999998
2015-07-31 11:56:00;3242;135707.92003774882;137662.0801865769;141178.6915388849;142896.50643068657;148953.0776473727;150834.89871110127;154708.09763517743;157109.76832163823;162375.57414136286;163738.94581265285;136884.35932;141896.84983999998;149991.29807999998;155734.63316;163236.13204
2015-07-31 11:58:00;3361;135739.03662245645;137843.23846125876;141446.8760140493;142514.66389752208;149202.34800583954;150941.04222703225;154679.1929437071;156952.7688875881;162361.8002078396;163925.1146894016;136836.096;142003.71862;150191.24612;155624.31699999998;163174.07919999998
2015-07-31 12:00:00;3481;136041.17521675874;137475.10869557346;140861.58741373548;142732.1264728421;149277.1122884784;150470.6366949971;154717.58800346914;156719.40263330878;162338.63187066276;163922.8277099041;136801.62219999998;141869.2708;150018.87712;155534.68511999998;163160.28968
2015-07-31 12:02:00;3601;135714.8156454887;137819.1259770007;140771.14455433004;142812.627794964;149417.47976665228;150992.60762331472;154040.487925486;156815.52124280704;162500.4114650422;164346.26156280702;136694.75342;141821.00748;149949.92952;155776.00172;163256.81631999998
2015-07-31 12:04:00;3720;136189.846149296;137595.55257754071;140837.00211322677;142621.55271989226;149014.87856459804;150667.1619214125;154113.59427962027;156842.2754473107;162068.2196863623;163701.13826062155;136777.49054;141817.5601;149674.13912;155589.8432;163077.55255999998
2015-07-31 12:06:00;3840;136008.4474601868;137378.13342469776;141474.08900217406;143192.38730519923;148497.99707302573;150273.6719103494;154269.28444588996;156368.00560729596;162521.40175574052;163973.50924146382;136629.25319999998;141803.77057999998;149625.87579999998;155679.47508;163070.6578
2015-07-31 12:08:00;3960;135999.6117699437;137874.85656365863;140603.9885317527;143407.62438644;148824.57650651436;150686.37698961515;154524.3974408482;156727.8315275388;162384.02833055556;163893.72323258137;136791.28006;141893.40245999998;149708.61291999999;155734.63316;162946.55212
2015-07-31 12:10:00;4079;135892.56141199145;137880.02929005204;140782.12285477726;142931.88069054123;149208.38315387242;151051.43816104953;154306.1975735872;157471.53045943947;162542.32726249745;163772.28752132712;136605.12154;141865.82342;149729.2972;155486.4218;162891.39403999998
2015-07-31 12:12:00;4199;135269.171910464;137135.48206467912;140684.21426652456;142661.25670778943;148992.72064402656;150728.18715803148;154565.0142453507;156578.60474390216;161769.5834470786;163552.40975897218;136691.30604;141934.77102;149729.2972;155541.57988;162898.28879999998
2015-07-31 12:14:00;4319;135820.8330539508;137278.59779769633;140998.18719429028;142710.2075205921;149127.51589122348;150561.5085897121;153786.80060729955;156980.7365033393;161732.0940364396;163619.70654524985;136687.85866;141814.11272;149425.92776;155527.79035999998;162932.7626
2015-07-31 12:16:00;4443;135354.0317265986;137639.88420693408;141137.14817947327;143122.1130185198;148181.9970128094;150084.66679773005;153554.17359221508;156366.21707590035;161763.4763371877;163922.8875847577;136625.80582;141786.53368;149343.19064;155334.73708;162877.60452
2015-07-31 12:18:00;4562;135314.7860251735;138067.26375081073;141205.73017290316;143321.93479503357;148478.2609796912;150208.64355863706;154294.6079483283;155971.81094172006;161961.74224066784;163975.0270506229;136594.7794;141862.37604;149487.9806;155238.21044;162650.07744
2015-07-31 12:20:00;4682;135359.34170695953;137567.1930504828;140526.96907795093;142851.41585978595;148301.7482324784;150405.24900373362;154997.17295385;156046.25739922843;162033.69062245096;163734.77024490887;136470.67372;141755.50725999998;149370.76968;155362.31611999997;162636.28792
2015-07-31 12:22:00;4801;136021.578337478;137614.1983269054;140086.3054273406;142078.9939144141;148456.19034378882;150370.6791736015;152999.3944766188;156445.4126392779;161739.5666843732;163503.20070763552;136474.1211;141641.74372;149377.66444;155176.15759999998;162512.18224
2015-07-31 12:24:00;4921;134895.00090149383;138448.09837696134;140383.66358210277;142380.18774497838;148595.28209252394;150521.33203203775;153660.29245668245;156083.1679790647;161821.84544110368;163604.16809108114;136443.09467999998;141648.63848;149391.45395999998;155355.42135999998;162525.97176
2015-07-31 12:26:00;5041;134845.7862408664;138796.2043676819;140299.03844236096;143028.74321631854;148588.41843567867;150773.11847138838;153200.30223903977;157017.19134599206;160877.34195036974;163718.51246277275;136439.64729999998;141710.69131999998;149246.664;155127.89428;162491.49796
2015-07-31 12:28:00;5160;134839.81152375115;137540.35568420953;141000.98759891264;143173.54304618074;148450.5870731971;150725.35431307805;153331.26689101104;156562.36198864752;161764.25601841512;162783.80648556005;136456.8842;141676.21752;149446.61203999998;155024.47288;162388.07656
2015-07-31 12:30:00;5280;134922.20697591695;137978.10797562997;140215.5921229676;143068.8551321356;147943.14653576602;150068.91321171864;153195.49450151998;156538.13211146407;161074.10236619978;163504.5036391564;136443.09467999998;141669.32275999998;149143.2426;155065.84144;162298.44468
2015-07-31 12:32:00;5399;134330.68257946076;138201.73623630693;139691.471064532;142832.8463302754;147509.7131384398;150052.8468276688;154963.0467801806;156586.13483233692;161162.81088087277;163172.8255577183;136325.88376;141531.42755999998;149088.08451999997;155183.05236;162201.91804
2015-07-31 12:34:00;5519;134686.97318852923;138449.13823174225;140625.85300598489;142695.72421842063;148344.4872406121;150696.29570584613;153506.6799170214;156035.39810828486;160772.91956525354;163331.87188029315;136291.40996;141517.63804;149094.97928;154969.3148;162277.7604
2015-07-31 12:36:00;5639;134526.05846586;137474.35928654848;140817.31727029453;143166.52685466874;147989.71874588088;150554.1767987847;153921.89292370185;155914.74771527664;160601.18639276945;162846.76154973876;136287.96258;141510.74328;148998.45263999997;155017.57812;162029.54904
2015-07-31 12:38:00;5762;135128.9783083588;136894.58730448555;139644.4509579119;142762.4630786317;147846.1708609688;151193.60599668563;153361.0272396584;156376.29969106073;161223.88496969172;163493.0914095397;136205.22546;141483.16423999998;149019.13692;154852.10388;162105.3914
2015-07-31 12:40:00;5882;133932.44053603732;137987.03446660168;140772.5957689122;143755.552698933;147614.57024150275;150521.32197220725;153129.99915686902;155973.1545449176;161373.3492147122;162631.9577754345;136194.88332;141510.74328;149005.3474;154886.57768;161995.07524
2015-07-31 12:42:00;6001;135523.65294387276;138437.4749970563;139695.23863989525;141727.3329729631;147109.27396753698;150666.0477024382;153610.5415955337;156490.37068450052;160737.41401165104;162952.01641490243;136239.69926;141341.82166;148860.55744;154734.89296;161953.70668
2015-07-31 12:44:00;6121;134597.20074130283;137411.8596435215;139911.06977369144;143093.89083178787;147372.45754547574;150136.32063885566;153190.33797260534;156784.09633803272;160507.40174708833;162273.99149017083;136077.67239999998;141396.97973999998;148901.92599999998;154528.05015999998;161836.49576
2015-07-31 12:46:00;6241;134713.23493720283;136785.90981294328;140187.13735617627;143040.86389151707;147156.34468739285;150371.7569747591;152825.95032898814;157886.34865038798;160664.24369689712;163747.9305539687;136036.30384;141341.82166;148764.0308;154521.1554;161822.70624
2015-07-31 12:48:00;6360;133751.91005811316;137050.39773138752;140113.9432477077;143472.55256039757;148242.93699937974;150985.18962037287;152406.63878296688;156333.14930057415;160038.94497305303;163002.9354825772;135988.04051999998;141393.53235999998;148736.45176;154445.31303999998;161767.54816
2015-07-31 12:50:00;6480;134935.46065996366;138237.3393632776;139893.69559483675;143390.5901577769;147482.025373514;149890.66625088407;152910.28714403659;155921.31713125965;160338.6646128044;162463.4173155051;136046.64598;141283.2162;148591.6618;154610.78728;161553.8106
2015-07-31 12:52:00;6599;134542.97381122215;137993.16289363764;140219.35425125685;142648.19470842386;147248.06249032178;150201.27019308042;152966.7097759338;156679.19513154562;160442.17420109274;162390.66494585996;136005.27742;141293.55834;148433.08232;154534.94491999998;161464.17872
2015-07-31 12:54:00;6719;134805.48609406647;137141.0378399508;138724.57669553396;143140.17602386657;147678.78605150522;149605.6393036851;152690.14195168018;156862.43061902266;160203.92335869785;162044.31261930862;135853.59269999998;141193.58432;148481.34564;154465.99732;161498.65252
2015-07-31 12:56:00;6839;133944.71562073904;138243.42577165985;139140.1516809842;143423.61082139847;146577.68910760037;150364.2916790652;151510.14153515667;155570.74724046217;159777.85879536282;162550.76733258803;135846.69793999998;141217.71597999998;148384.819;154245.365;161202.17784
2015-07-31 12:58:00;6962;133978.5475898463;136883.76610444658;139521.1337907207;142416.95955076974;146959.99701409103;150216.568219279;151152.43730280278;156053.36957808115;160657.70709595594;162757.6726430502;135884.61912;141221.16336;148295.18712;154300.52307999998;161443.49443999998
2015-07-31 13:00:00;7082;133998.81629911612;137449.5967187909;138921.56815770754;142506.05729715055;146269.56755854737;150225.9518837887;152302.7039722203;156354.98320889086;159716.65291784098;162351.43016034394;135915.64554;141110.8472;148281.3976;154162.62788;161209.07259999998
2015-07-31 13:02:00;7202;133560.17766495852;137460.07440966947;139269.68531182717;143159.3222813281;147101.8658973301;149612.8423307657;151531.22167695488;156029.32968293384;159843.76902137563;162945.75386377092;135753.61867999999;141069.47864;148219.34476;153941.99556;161181.49356
2015-07-31 13:04:00;7321;134255.5147831577;137766.87214907334;139187.6271706008;142784.6348465685;147120.96327882935;149577.78187638317;151017.0604779177;155608.6841274323;159844.9929956296;161654.80702289767;135743.27654;140945.37296;148322.76616;153948.89032;161029.80883999998
2015-07-31 13:06:00;7441;133572.828167834;136992.5730332945;139490.2280583308;142184.0608391357;147096.88485983448;149739.32319647752;152045.07633897613;155395.73457027113;159410.09567763394;162268.4280372944;135626.06562;140893.66225999998;148081.44955999998;153962.67984;160857.43984
2015-07-31 13:08:00;7560;133382.67542020653;137545.8083905821;138509.36721473417;142751.2453230688;145961.09855084305;148947.0663981149;150462.89478525225;155689.37039614425;159145.07589392175;162362.36288932603;135626.06562;140886.7675;147922.87008;153831.6794;160843.65032
2015-07-31 13:10:00;7680;134401.11352324407;137561.65817457848;138330.46977851467;141783.9797565945;146601.03474514012;149924.68967003806;150260.68770075857;156990.16474933262;159224.5316929216;162041.48599118527;135588.14444;140810.92514;147991.81767999998;153514.52044;160726.4394
2015-07-31 13:12:00;7799;133704.7638480385;137227.29273528277;138893.92653753152;142601.92146010944;146375.81051950282;149566.30908515715;153062.7258726189;156485.55143521717;159316.00569256392;161954.7713824309;135522.64422;140721.29326;147847.02771999998;153611.04708;160712.64987999998
2015-07-31 13:14:00;7919;132663.96885057367;136523.730658734;139041.06198218002;142295.1057842851;146584.09766145787;149611.79187620766;151829.2763348805;156164.9220638702;159368.75827234128;162128.23078617023;135467.48614;140635.10876;147819.44868;153590.3628;160519.5966
2015-07-31 13:16:00;8039;133685.88706317378;137663.59213112423;138836.75322396494;143057.81145021878;146507.01796624193;149146.8041556888;151467.51594734265;155909.25947765322;159335.3802778824;161741.37189596426;135343.38046;140652.34566;147750.50108;153452.46759999997;160457.54376
2015-07-31 13:18:00;8159;133332.43306784827;137802.39891074508;138437.98849439283;142330.77975941097;144955.62468921734;148514.1106844901;150564.14311179408;155580.67835277668;158230.22767209855;161902.01953152637;135367.51212;140514.45046;147619.50063999998;153411.09904;160216.22716
2015-07-31 13:20:00;8282;133759.31626969477;137697.78007533998;139145.10239587087;141892.60901628478;146004.72439692583;148998.66818913314;150566.80965775927;153825.24268615432;158555.6905276885;161372.98216675333;135229.61692;140417.92382;147695.343;153238.73004;160154.17432
2015-07-31 13:22:00;8402;133533.1236652851;136983.17794571017;138366.19016411604;143050.23272895414;145255.86220612554;148889.5368302006;151019.72612649272;154931.26806235022;158398.79761282916;162399.40435794758;135112.406;140393.79216;147426.44736;153087.04531999998;160105.911
2015-07-31 13:24:00;8521;132972.58378103178;137027.78468155896;138324.61455343358;141892.98241606276;145325.52265527227;148259.46493282737;149580.2782378405;154774.22985856739;158425.74535916332;161364.8405290623;135122.74813999998;140262.79171999998;147391.97355999998;153045.67676;159926.64724
2015-07-31 13:26:00;8641;133253.2764718902;136277.4433868225;138400.23032439497;143128.49086410503;145901.89508829886;148388.62120215918;150613.36826548987;155383.8413601449;158855.00163522738;161601.9210351315;135081.37958;140259.34433999998;147302.34168;153066.36104;159816.33107999997
2015-07-31 13:28:00;8760;133315.26485836256;136883.288475662;137805.6923070891;141854.2465863093;145500.98745246927;148996.44570379486;149998.0202328284;156416.0906759857;158300.08124742232;161130.58131513142;134905.5632;140145.5808;147178.236;152969.8344;159699.12016
2015-07-31 13:30:00;8880;132740.27590708525;136922.07831700763;138752.995999918;141802.28253158595;144651.26369560877;148755.26495251202;150071.51187994517;154978.35692720834;157469.84486503355;161243.11793027335;134891.77367999998;140045.60678;147116.18316;152618.20163999998;159471.59308
2015-07-31 13:32:00;9000;133272.72165337775;137159.3973418317;138268.50121672414;142119.12854399148;146181.01242163777;148051.79254288774;150577.28893054303;155128.55582649293;157707.19353819953;160595.23395951756;134826.27346;140028.36987999998;146916.23512;152556.1488;159340.59264
2015-07-31 13:34:00;9119;131449.50461491302;137089.87457536292;137151.46956890065;141936.0313313025;145825.754416601;149055.32028739108;150255.90091943307;155224.70854078376;157680.66385746366;160887.24858591307;134740.08896;139876.68516;146861.07704;152514.78024;159237.17124
2015-07-31 13:36:00;9239;131990.67245329285;137553.91629208083;138695.0700813164;141145.59796070727;144439.72087226543;148105.2020834502;150124.5074569206;153537.27569184947;157465.92467022175;160206.81267588533;134619.43065999998;139687.07926;146695.6028;152170.04223999998;158995.85463999998
2015-07-31 13:38:00;9359;132964.47498756755;136645.02278655025;137638.32039785746;142539.8494192207;144206.831104721;149000.86074672235;150356.15173361648;153241.24823276617;155942.79150855725;161405.71661215596;134605.64114;139628.47379999998;146392.23335999998;152238.98984;158926.90704
2015-07-31 13:40:00;9482;132214.64581819327;137380.91939676533;137040.13876677127;141615.54829066413;144531.01007294047;148728.134073022;149469.95199808438;153164.670452939;156702.31027914578;160464.7616093631;134505.66712;139469.89432;146240.54864;151866.6728;158692.4852
2015-07-31 13:42:00;9602;130228.90342791528;137925.24701140876;136932.96701555824;141033.92589224066;143766.38534923256;148637.86436478727;147847.47603107188;153377.0310285295;156985.98600740565;160066.41151877173;134333.29812;139314.76222;146164.70627999998;151811.51471999998;158389.11576
2015-07-31 13:44:00;9721;133167.79182382036;135726.68786864122;137823.39540553273;141963.98301280814;144170.09348097746;147221.66021432314;149256.66456866235;153603.70555231938;156389.3517972241;159464.02159461784;134257.45575999998;139187.20916;145971.653;151508.14528;158113.32536
2015-07-31 13:46:00;9841;130902.1170181011;137055.62107838807;137945.1274191035;141222.4381022191;143501.73840062117;146361.77125032857;148741.4991256296;155471.48380166548;156753.8408850893;159665.0560931281;134029.92867999998;138987.26111999998;145413.17744;151363.35531999997;157899.58779999998
2015-07-31 13:48:00;9961;131385.53269314955;136367.82725194897;136783.1039419471;140848.9527866262;142990.49871745825;148348.9717929174;149371.0019081173;154370.08693723954;155680.25243691544;158876.45051237126;134002.34964;138849.36591999998;145295.96652;151032.40683999998;157423.84936
2015-07-31 13:50:00;10080;131214.50636513997;136143.25775059342;135172.69549038907;139913.63403699885;142800.43821282467;146778.57793038717;146315.61121575412;155159.2559024901;154567.4759681507;158202.04636811663;133747.24352;138783.8657;145047.75516;150763.5112;157182.53276
2015-07-31 13:52:00;10200;131789.02377046185;138491.2554409132;136537.68358413738;141975.0130504997;142991.49065118795;147086.12309596335;146575.73989619044;152574.0123668297;154076.9257056372;158909.19266296836;133688.63806;138483.94363999998;144875.38616;150515.29984;156934.3214
2015-07-31 13:54:00;10319;129865.5208535521;136214.6123941582;135306.79758679107;141569.07165317057;141732.85865770283;146357.50653858008;146517.3814432801;155190.9013313782;155460.62213330506;159361.78777653992;133471.45312;138332.25892;144572.01671999999;150336.03608;156713.68907999998
2015-07-31 13:56:00;10439;131742.37576942812;134847.7003848927;137341.37587182826;140273.0871133294;141155.63677197817;146666.2920884788;147005.35252294014;153565.37613606977;153258.77734397296;158125.73311754223;133326.66316;138242.62704;144365.17392;150094.71948;156217.26636
2015-07-31 13:58:00;10559;129901.66492526041;135548.2558088515;135976.74904078947;139554.88648539133;140778.29797640097;146386.49069875426;147363.67219590832;152714.08280515773;154601.20742426816;158144.67409171726;133181.8732;137897.88903999998;144116.96255999999;149791.35004;156031.10784
2015-07-31 14:00:00;10682;129789.42009426378;134905.36925846562;136670.098453099;140352.94769259213;141050.7035335514;147203.15395469673;145260.2563595599;151623.96365065273;153007.89893865996;157307.49211418285;132902.63542;137591.07222;143792.90884;149356.98015999998;155638.10652
2015-07-31 14:02:00;10802;131127.29926373033;136773.11679673727;135222.60203959365;139344.7350657219;141410.43266354955;145668.15646799642;147750.73729375942;150696.31449297277;152853.20171567;156778.7812989545;132778.52974;137460.07178;143503.32892;149122.55832;155217.52616
2015-07-31 14:04:00;10922;129255.72073365239;134732.14680117508;135589.9004080934;138501.54337144693;141280.52011254762;146246.00225619765;145937.75251910888;149966.6824754358;151979.78236248472;157458.6704246489;132516.52886;137263.57111999998;143144.8014;148508.92468;154659.0506
2015-07-31 14:06:00;11041;128706.64263827514;134719.13425817012;134342.65098463083;138353.7203950994;140945.1860728589;144974.1399787471;145853.58785981248;151476.85214228433;152311.82922877185;155936.2564494919;132285.5544;136973.9912;142758.69484;148446.87183999998;154059.20648
2015-07-31 14:08:00;11161;128842.99438701881;134234.8378481736;133049.08870626433;139469.4846491105;139090.78776538224;144031.21708287235;144657.8341245652;152713.89230564603;151771.1554588892;156400.01277817978;132051.13256;136691.30604;142531.16775999998;147826.34344;153721.36323999998
2015-07-31 14:10:00;11280;129146.48364178445;134975.9490125555;131895.13735115164;138943.65890719643;139868.86323727306;143398.68348363624;145667.75350188368;150480.5558290668;151186.45053103246;154757.9316320329;131827.05286;136315.54161999997;142069.21884;147454.0264;153149.09816
2015-07-31 14:12:00;11400;129411.7232463884;134355.30756273598;133519.08725932857;137964.0728479358;139338.92040232447;143862.95625549625;145366.91589940284;149018.4078816623;150895.48833709134;154310.6775575485;131465.07796;135936.32981999998;141621.05943999998;146916.23512;152569.93832
2015-07-31 14:14:00;11519;129511.59021329726;134675.3433839524;134434.22795250537;138243.0174093335;139948.76282126788;143613.10883193839;144129.8816042493;149501.58127815407;148829.1075058419;154954.39004740227;131161.70852;135515.74946;140993.63628;146488.76;151997.67324
2015-07-31 14:16:00;11639;128724.2891838922;133467.27707426666;133232.14409678048;136646.08625016385;139024.9496385193;143319.00677748845;143588.68662281008;149487.5450177596;150539.06730337304;152370.16151953087;130910.04977999999;135208.93263999998;140621.31923999998;145909.60016;151494.35576
2015-07-31 14:18:00;11759;128400.03334070438;134551.9946476665;132009.48184242734;137797.3640410624;137141.44936697505;142732.61351588665;141991.6459297036;151116.09185585746;150111.93460895235;153679.60551262012;130496.36417999999;134767.668;140193.84412;145482.12503999998;150680.77408
2015-07-31 14:20:00;11882;127467.56108879816;132406.20070928382;131468.8842399621;137397.46837838442;137809.0981815654;141923.94487876623;141153.26748895244;148588.24506640816;147573.80546716304;152665.86190696378;130096.4681;134278.14004;139614.68428;144558.2272;150067.14044
2015-07-31 14:22:00;12002;127314.5820193883;133447.01259956593;131355.59944271875;135865.5920573277;135749.8791431278;141438.76463503359;139898.78270502255;147235.40454049644;147582.31618624294;151442.41942060037;129782.75652;133850.66491999998;139132.05108;144006.6464;149184.61116
2015-07-31 14:24:00;12122;125287.38833234938;133491.89250970076;131695.70267791787;137015.8683089512;135686.0100869895;141150.4478506599;141901.10027252015;149967.36463264286;145237.17270029418;151089.1450667529;129286.3338;133433.53194;138346.04843999998;143179.2752;148426.18756
2015-07-31 14:26:00;12241;125238.84190903502;131299.1567465401;130347.88519661008;136464.12905497287;134541.57623226696;139816.76993054285;139102.66341859024;145212.6285052649;144928.62729286894;150155.1730710916;128893.33248;132764.74021999998;137642.78292;142565.64156;147522.974
2015-07-31 14:28:00;12361;124655.49438507532;132466.5072122784;129291.30000279982;135408.79548162056;133524.14512704295;138901.11702092478;138012.94892710468;146120.27192378454;143648.09108222797;149461.81041196216;128496.88377999999;132285.5544;136987.78071999998;141821.00748;146592.1814
2015-07-31 14:30:00;12481;127125.51103913553;130853.85104655752;129377.39725858935;134880.03144920955;134022.48678857432;139202.67233161288;137342.29765080404;144501.43618092514;144521.89076410682;146701.97771839084;127886.69751999999;131592.63102;136367.25232;140959.16248;145792.38924
2015-07-31 14:32:00;12600;124785.1676437731;131134.8962700115;128897.88665282501;133727.2994153949;134032.458141759;138156.99354579227;136390.44955104092;144476.57171455704;143202.83197368018;147616.16746682592;127335.11671999999;130961.76048;135574.35491999998;139883.57992;144820.22808
2015-07-31 14:34:00;12719;124848.58158401414;128765.81685687974;127753.44903631849;132595.87977802366;132318.36065904962;137277.25273177642;132162.04703700522;139839.26071826345;141052.52138684032;146642.09712472622;126814.56233999999;130258.49495999998;134574.61471999998;138883.83972;143737.75076
2015-07-31 14:36:00;12839;123895.57865028658;130407.23788639474;125153.81103709007;133771.82995631898;131128.23387464366;136894.6668794372;135559.17332426595;140636.74274695452;140681.2281076114;145235.5027206139;126369.85032;129731.04582;133988.56011999998;138180.5742;142813.85292
